date,collected_at,category,region,newspaper,headline,url,source_url,status,error_message,topic
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,オンラインカジノ「違法情報」5259件 サイトや宣伝、大半が海外,http://www.asahi.com/articles/ASV9C2J4SV9CUTIL01GM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,千葉豪雨で、県内約5割のアンダーパスが冠水 危険から身を守るには,http://www.asahi.com/articles/ASV9D1GDSV9DUDCB002M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,行政指導の文案、大臣会見の想定問答案...総務省が消したチャットとは,http://www.asahi.com/articles/ASV9D2JCHV9DUTIL02VM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,鍼灸・指圧治療院兼住宅が火災、男女2人死亡 埼玉・寄居町,http://www.asahi.com/articles/ASV9D43L2V9DULZU00DM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,殺人容疑で84歳男逮捕 棒のようなもので80歳を殴る 鹿児島県警,http://www.asahi.com/articles/ASV9D2VLCV9DTLTB001M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,妖怪たちの「百鬼夜行」 新装した「京の町」を行く和製ハロウィーン,http://www.asahi.com/articles/ASV9D2DQVV9DPQIP006M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,全日本実業団陸上の会場、大会関係者ら23人救急搬送 下痢や嘔吐で,http://www.asahi.com/articles/ASV9D32JMV9DPLZB004M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,交通ルール順守を、警視総監ら呼びかけ 「尊い命が失われている」,http://www.asahi.com/articles/ASV9D337WV9DUTIL00CM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,岐阜ケーキ店火災、現場に多くの献花 死亡した店経営者らを悼む声,http://www.asahi.com/articles/ASV9D1VWHV9DOHGB005M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,歌舞伎俳優・片岡亀蔵さん死亡火災、知人を書類送検 たばこ不始末か,http://www.asahi.com/articles/ASV9D1D2YV9DUTIL001M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,「秘伝を伝授」は時代遅れ 今、指導者として求められる人材とは,http://www.asahi.com/articles/ASV931GCZV93UTQP02BM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,スポーツ
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,小田凱人は年間グランドスラムならず 車いすテニス、全米決勝で敗れ,http://www.asahi.com/articles/ASV9D3PZPV9DUTQP01PM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,スポーツ
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,ラグビー日本代表、W杯で戦う米国に快勝 広瀬雄也のトライが口火に,http://www.asahi.com/articles/ASV9D4GVKV9DUTQP005M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,スポーツ
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,国内メジャーで全英女王が「競演」 ともに優勝の可能性残し最終日へ,http://www.asahi.com/articles/ASV9D3FC8V9DUTQP00TM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,スポーツ
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,大谷翔平がいなくても... ドジャースが8連勝、ぜいたくな先発投手陣,http://www.asahi.com/articles/ASV9D1H7DV9DUTQP010M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,スポーツ
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,先読みしドア開閉・運転のクセつかみ制御 アイシンがAI使い新技術,http://www.asahi.com/articles/ASV9911GXV99ULFA00JM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,ビジネス
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,JAL、自動飛行のドローンで航空機を検査 羽田空港で国内初の検証,http://www.asahi.com/articles/ASV9C4DB8V9CUTIL01WM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,ビジネス
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,日米欧、同時金利高の実像 ベッセント氏の師の警告「必ず敗北する」,http://www.asahi.com/articles/ASV9C5QJLV9CULFA028M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,ビジネス
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,日本だけじゃない長期金利の上昇 米国も欧州も...共通する要因と背景,http://www.asahi.com/articles/ASV9C5HXDV9CULFA024M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,ビジネス
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,浜岡原発再稼働の審査申請取り下げも検討 中部電、データ不正めぐり,http://www.asahi.com/articles/ASV9C048PV9CULFA01XM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,ビジネス
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,【まとめてわかる】沖縄知事選きょう投開票 過去の争点、今回は?,http://www.asahi.com/articles/ASV8V1G9FV8VUTIL02RM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,政治
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,横浜市長選に中谷一馬・前衆院議員が立候補表明 「政治経験役立つ」,http://www.asahi.com/articles/ASV9D3T7XV9DULOB007M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,政治
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,福岡県議会の金銭授受疑惑、立憲の副議長経験者は全員否定 県連調査,http://www.asahi.com/articles/ASV9D34NDV9DTIPE00FM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,政治
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,所得連動給付、国と地方が負担割合合意 消費減税の大綱、閣議決定へ,http://www.asahi.com/articles/ASV9C3VQBV9CULFA01GM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,政治
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,高橋・水戸市長、5選不出馬の意向 14日の市議会で進退表明見込み,http://www.asahi.com/articles/ASV9C3JQPV9CUJHB00DM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,政治
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,中印トップが3年連続で会談 関係安定化を確認も、信頼構築は道半ば,http://www.asahi.com/articles/ASV9D5SJDV9DUHBI03GM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,国際
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,習近平氏が7年ぶり訪印 BRICSで中印関係改善探るも、警戒なお,http://www.asahi.com/articles/ASV9D3HFTV9DUHBI01DM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,国際
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,ホルムズ海峡の代替ルートを押さえたフーシ 世界の石油供給に打撃,http://www.asahi.com/articles/ASV9D3V7XV9DUHBI00XM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,国際
2026-09-13,2026-09-13T07:40:27.686830+09:00,全国紙,全国,朝日新聞,原油高で日本直撃か?イランに恩売り、生き残り図るフーシの思惑とは,http://www.asahi.com/articles/ASV9D3D4JV9DUHBI011M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,国際
