date,collected_at,category,region,newspaper,headline,url,source_url,status,error_message,topic
2026-09-18,2026-09-18T08:09:02.392846+09:00,全国紙,全国,読売新聞,,,,skipped,robots.txtが一般クローラー/AI系UAを名指しで包括的にDisallow。2024年1月のToS改定で自動収集・生成AI学習目的の収集を明示的に禁止しているため、自動取得の対象外とする。,
2026-09-18,2026-09-18T08:09:02.392846+09:00,全国紙,全国,朝日新聞,機械やのに、いのち感じた 名前をつけたMRの犬と向き合う授業​‌,http://www.asahi.com/articles/ASV9H2G8NV9HPTIL004M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-18,2026-09-18T08:09:02.392846+09:00,全国紙,全国,朝日新聞,ゆがむ調書、否定したはずが「かもしれない」に 冤罪の温床と批判,http://www.asahi.com/articles/ASV9C3WJSV9CUTIL01KM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-18,2026-09-18T08:09:02.392846+09:00,全国紙,全国,朝日新聞,「裸写真をさらす」脅されて盗撮した、のに 調書に書いてもらえない,http://www.asahi.com/articles/ASV9C344JV9CUTIL02GM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-18,2026-09-18T08:09:02.392846+09:00,全国紙,全国,朝日新聞,「船が沈没、4人転落」と北朝鮮から通報 救助の3人中1人心肺停止,http://www.asahi.com/articles/ASV9K4S72V9KPTIL00YM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-18,2026-09-18T08:09:02.392846+09:00,全国紙,全国,朝日新聞,旭化成の製造情報漏らした疑い、元社員を逮捕 会社側「中国に流出」,http://www.asahi.com/articles/ASV9K3W0KV9KOIPE01GM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-18,2026-09-18T08:09:02.392846+09:00,全国紙,全国,朝日新聞,熱海土石流訴訟、来年3月に判決 原告「不作為ではなく大きな過失」,http://www.asahi.com/articles/ASV9K3SLSV9KUTPB004M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-18,2026-09-18T08:09:02.392846+09:00,全国紙,全国,朝日新聞,遺失届出ていた高級腕時計、大阪府警が誤って売却 200万円賠償へ,http://www.asahi.com/articles/ASV9K3RK0V9KPTIL00NM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-18,2026-09-18T08:09:02.392846+09:00,全国紙,全国,朝日新聞,【ポイント整理】熱海土石流訴訟、結審 責任の所在めぐり主張対立,http://www.asahi.com/articles/ASV9K3R5VV9KUTPB011M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-18,2026-09-18T08:09:02.392846+09:00,全国紙,全国,朝日新聞,神奈川県警の不適正な取り締まり 元警察官、初公判で「当時は許容」,http://www.asahi.com/articles/ASV9K22KMV9KULOB01TM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-18,2026-09-18T08:09:02.392846+09:00,全国紙,全国,朝日新聞,山口組と神戸山口組「特定抗争指定」27回目の延長へ 兵庫県公安委,http://www.asahi.com/articles/ASV9K3C2CV9KPIHB00JM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-18,2026-09-18T08:09:02.392846+09:00,全国紙,全国,朝日新聞,ドジャースが地区5連覇達成 過去2年との違いは? 「彼ら」の献身,http://www.asahi.com/articles/ASV9J1Q74V9JUTQP019M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,スポーツ
