date,collected_at,category,region,newspaper,headline,url,source_url,status,error_message,topic
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,読売新聞,,,,skipped,robots.txtが一般クローラー/AI系UAを名指しで包括的にDisallow。2024年1月のToS改定で自動収集・生成AI学習目的の収集を明示的に禁止しているため、自動取得の対象外とする。,
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,あなたは本当に友達ですか 30億人が使うアプリに潜む、詐欺のワナ,http://www.asahi.com/articles/ASV9L143FV9LTIPE007M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,「配偶者」の定義変えた法人 多様な性学ぶ研修、当事者は問いかけた,http://www.asahi.com/articles/ASV9L3FNPV9LIIPE01CM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,4歳で行方不明、37年後の失踪宣告 「死亡日」記入で震えた手,http://www.asahi.com/articles/ASV9L22TWV9LUTIL02BM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,10年以上行方不明、10歳未満の子ども42人 事件・事故疑い6割,http://www.asahi.com/articles/ASV9L2F0YV9LUTIL01HM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,労組が変えた就業規則 「配偶者」の定義拡大 同性婚訴訟も後押し,http://www.asahi.com/articles/ASV9L3GMMV9LIIPE01BM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,全日空機が那覇空港に緊急着陸 エンジンの異常高温を検知,http://www.asahi.com/articles/ASV9R54WDV9RUTIL00GM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,新宿のビルで火災、4人負傷の情報 東京消防庁が消火活動,http://www.asahi.com/articles/ASV9R3V8MV9RUEFT00LM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,水没車両付近で発見の男性死亡、台風死者10人に 印旛沼周辺は浸水,http://www.asahi.com/articles/ASV9Q7T5FV9QULOB001M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,「死後再審」の無念、家族が訴え 狭山事件と日野町事件 神戸で講演,http://www.asahi.com/articles/ASV9R3DRXV9RPIHB004M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,山形・飛島の海岸に身元不明遺体 子どもか 酒田の不明男児と似た服,http://www.asahi.com/articles/ASV9R3PZMV9RUNHB00HM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,八百長などの不正操作対策「GSEI」始動 インターポールとも連携,http://www.asahi.com/articles/ASV9R12TWV9RUTQP021M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,スポーツ
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,J1川崎・小林悠が現役引退へ 残り3カ月「絶対ゴールを見せたい」,http://www.asahi.com/articles/ASV9R3C31V9RUTQP01RM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,スポーツ
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,警告3度で銀メダルの山西利和 まだ見ぬ五輪頂点へ「未練がある」,http://www.asahi.com/articles/ASV9R2656V9RUTQP00VM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,スポーツ
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,佐々木朗希「どんな形であれ貢献」 志願の救援登板、指には接着剤,http://www.asahi.com/articles/ASV9R2JCMV9RUTQP01KM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,スポーツ
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,アジア大会競歩、熱戦の裏に「タカ作戦」 カラスのフン害対策で,http://www.asahi.com/articles/ASV9R1R6VV9RUQIP040M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,スポーツ
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,AIがAIを狂わせる サイバー被害責めるほど「攻撃者の思うつぼ」,http://www.asahi.com/articles/ASV9L33M4V9LULFA02SM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,ビジネス
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,米中首脳会談、AI焦点 増す「暴走」懸念、安全確保へ歩み寄れるか,http://www.asahi.com/articles/ASV9Q2C65V9QUHBI00SM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,ビジネス
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,エンジン車の脱炭素、マツダがアクセル バイオ燃料研究やCO2回収,http://www.asahi.com/articles/ASV9B1STFV9BULFA00BM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,ビジネス
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,5億円動かす65歳元主婦の起業 新聞記者の夫が退職「私のターン」,http://www.asahi.com/articles/ASV9J1F80V9JULLI00PM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,ビジネス
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,小田急ロマンスカーが走る教室に 不登校だった元運転士2人が企画,http://www.asahi.com/articles/ASV9Q31QBV9QULFA004M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,ビジネス
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,「完全にみんな目が覚めた」 シャヘドで一変した迎撃ドローンの認識,http://www.asahi.com/articles/ASV9N54C8V9NUTFK020M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,政治
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,高市首相、トルコ・エルドアン大統領と会談 防衛装備分野で協力確認,http://www.asahi.com/articles/ASV9R4QNMV9RUTFK00VM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,政治
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,高市首相「国民に身近な法整備で結果を」 消費減税法案成立に意欲,http://www.asahi.com/articles/ASV9R2CZKV9RULFA003M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,政治
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,高市首相が国連で初演説 米のICC制裁に言及せず「法の支配」強調,http://www.asahi.com/articles/ASV9Q5FH1V9QUQIP04HM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,政治
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,変わる戦争の形態 無人機やAI 負の側面どう向き合う,http://www.asahi.com/articles/ASV9N7QXBV9NUTFK00HM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,政治
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,習近平氏が米国到着、トランプ氏自ら出迎える異例の厚遇 歓迎式典も,http://www.asahi.com/articles/ASV9R72W4V9RUHBI02TM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,国際
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,欧州で加速する原発回帰 脱原発40年のイタリア、新設へ法案成立,http://www.asahi.com/articles/ASV9H3JCVV9HUHBI00HM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,国際
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,原発停止から40年、今も続く廃炉作業 元職員が語る再導入への条件,http://www.asahi.com/articles/ASV9H4Q36V9HUHBI006M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,国際
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,「我々はテロの被害者」イラン大統領、国連総会で演説 米国は退席,http://www.asahi.com/articles/ASV9R677RV9RUHBI028M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,国際
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,エチオピア北部で反政府勢力が空港制圧、和平合意が崩壊の恐れ,http://www.asahi.com/articles/ASV9R6D1JV9RUHBI01ZM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,国際
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,更生めざす人の声を届け、社会の壁を突き破る FMラジオ番組の挑戦,http://www.asahi.com/articles/ASV9K4F9CV9KUTIL009M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,社会
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,亡くなったあなたに支えられ 精神科医Tomyさんの「ぼちぼち」,http://www.asahi.com/articles/ASV9L2QHLV9LUCVL017M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,文化芸能
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,職人の力を服に 注目ブランドがユナイテッドアローズと描く第2章,http://www.asahi.com/articles/ASV9J4HZRV9JUCVL02JM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,文化芸能
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,「量子ビット」で暗黒物質を探索 宇宙の「ささやき」聴くセンサー,http://www.asahi.com/articles/ASV9P32NDV9PUTFL00QM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,サイエンス
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,お寺で読経、心身の健康に効果あり 幸福感アップ、呼吸や嚥下機能も,http://www.asahi.com/articles/ASV9G0VYZV9GUTFL01LM.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,サイエンス
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,巨大噴火、諦める以外にないのか ガス抜いて制御する夢の構想も,http://www.asahi.com/articles/ASV983CFBV98UHMC006M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,サイエンス
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,胎児性水俣病患者、金子雄二さんが死去 胎内の被害、立証のきっかけ,http://www.asahi.com/articles/ASV9P3HGXV9PTLVB004M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,おくやみ
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,「中田カウス・ボタン」中田ボタンさん死去 正統派のしゃべくり漫才,http://www.asahi.com/articles/ASV9M34RGV9MUCVL015M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,おくやみ
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,朝日新聞,第259世天台座主の藤光賢さんが死去 94歳,http://www.asahi.com/articles/ASV9J2HK0V9JPLZB006M.html,https://www.asahi.com/rss/asahi/newsheadlines.rdf,ok,,おくやみ
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,ともに・共生社会へ:「認知症、家族と学んで」新薬開発支援EPSグループが動画配信,https://mainichi.jp/articles/20260916/k00/00m/040/037000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,教育のいま:学校の生徒指導、どうあるべきか 「自宅謹慎」巡りトラブルも,https://mainichi.jp/articles/20260923/k00/00m/310/055000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,football life:短期続投の森保J W杯後初戦の見どころは? サッカー日本代表,https://mainichi.jp/articles/20260923/k00/00m/050/090000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,「ここにいる」を30年つないで さっぽろレインボープライド開催,https://mainichi.jp/articles/20260922/k00/00m/310/113000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,習主席が米国到着 3年ぶり、24日にトランプ氏と首脳会談へ,https://mainichi.jp/articles/20260924/k00/00m/030/006000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,読む政治:「皇室の努力の否定に...」 国民の理解広がらぬ改正典範への警鐘,https://mainichi.jp/articles/20260919/k00/00m/010/150000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,2度孤立した能登の集落、「ふるさとへつながる道」から再生へ,https://mainichi.jp/articles/20260923/k00/00m/310/078000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,副首都に5道府県・6政令市が名乗り 毎日新聞35自治体調査,https://mainichi.jp/articles/20260922/k00/00m/010/006000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,全日空機、那覇空港に緊急着陸 エンジン異常 乗客は緊急脱出,https://mainichi.jp/articles/20260924/k00/00m/040/001000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,幼少期の栄養が寿命左右 「腹八分目」裏付け? 理研、ハエ研究,https://mainichi.jp/articles/20260921/k00/00m/040/114000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,新宿駅東口近くの繁華街でビル火災 4人負傷 消防車30台が出動,https://mainichi.jp/articles/20260923/k00/00m/040/149000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,エチオピア北部で空港制圧 反政府勢力が戦闘開始宣言,https://mainichi.jp/articles/20260923/k00/00m/030/146000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
2026-09-24,2026-09-24T08:14:46.896888+09:00,全国紙,全国,毎日新聞,大の里が「横綱キラー」圧倒 大観衆の度肝抜く 大相撲秋場所,https://mainichi.jp/articles/20260923/k00/00m/050/144000c,https://mainichi.jp/rss/etc/mainichi-flash.rss,ok,,ニュース
